user_id,business_id,stars
Vzw2bZy0COAbmkVBpm8O9Q,2hPkrbzphCtP_e2neIyBPg,5.0
VbqPTFQ3MlT3LhEt4XHSxQ,EuEsBROrkCSsSHvWkybHwA,3.0
TqZfZ86D3lhMFCpCtGI6gA,nv0fIoXgtSMQRrL-wfKAJw,4.0
FBgzYVTDQtsbtxP5s-YUMA,jh07n3CFoc8gskZ8F-2g9w,5.0
KF4C2saofCkc5Upa5xdCHA,1nm7c1BbWTLb7k1Qb0VhIw,1.0
A8LdfAE-5jl7jRufgE9V3w,mwizGG7CnL4CfxSWKZylWA,5.0
TAiOu0gVoag0yuPi1lfNeQ,2Wlfty9MKueKN99mBqgT_Q,3.0
EezRjDlqILvs63DuQBDDNQ,DMqzf-NXhsIWmoXSV7GS2Q,5.0
rwTqYx-xYJ1NJ5AGpmTNqA,qIw4KHXTPseJUnIYy38uGg,1.0
dHzLyb7QisETbxAWsoc-zA,_QUh5vFHSuw8R_uiFZ7XKQ,4.0
4YZwIAYFJkinAcjvnXtFtw,sWOdpSyvSf5jFKO78yJFlQ,5.0
Bo4ICHP7ahfZmtbYOo04yg,BVM-3sz3yzktmMDXHIPYRg,2.0
QYSGtd0lKNg9DXHp3BJDBQ,IEoxvVxtMpqHDyom4Ad6Tw,5.0
WUezDJpIo3ZjWwEpkk5ggg,T4GbWPx-KXi_6-xDrVT1BA,5.0
hM2TKG0muT6dKb2dJhpUSw,1r3_9mn5C0FcWlpDhcbTNA,4.0
_YYhtRRzV-DKXbwz7m9yKw,XUxryABouG0f4Fe-vSKb8A,4.0
qMujY784jbWBKtXtjjIZ-w,xKZzfaL7Mc5NoeyMKIduXA,3.0
geRt99__UpquqVW5SA_i7w,UU1VB0-TdLLQzR0_DGLQ1g,4.0
KKw660w4OUhkbzYSDN5z3Q,GLfjuQgX6D88A5qo2VSZyA,5.0
5gTvfEVj6riBxESWxoWLUA,UZUjgF7XW7WkvyUb8_qCiA,2.0
L-Xq1gG6im2Fb-hwoPxE-Q,cjKJ0vRTknKJqjvlLmxmsg,1.0
wyjjfFBLQaCmaN6GNMZY6g,J1uidHIL7nE_noUuvFXj0A,4.0
yqnITEpF-QBu4UYt92GmTQ,rdS7hBBeukiX4Led9OT8sg,5.0
_-DZuLyKF48rBZPYuWhlOw,Lg7aBaURc2MiAhM4ZJldvQ,3.0
zpdoFvtWqSACzxfzW-0m3A,KO23Hdl8C5Ncqqp3TjeMxQ,5.0
xLOt4c6H5J4B8LF6An0tDQ,VbzT_FdPMBjecuokOLW5HA,4.0
-QmEKJ_CzZnT9biZHddfZQ,AG1ETqbneinRRJUeA8PfSA,4.0
fpeshFIGIMZCvVbmgcBw6A,69wJzhsS_2s6pDby7TbP5A,5.0
rxNHec8bCAiXMjFJpjpbfw,KEh3efWSOIzd8BvuW-X4-g,5.0
YogpRQm94teVreboIV_2Ug,eCWMFyqngHJ5cbPT9WdCRw,5.0
rk9lbxaO8adpNk6Ut6Omvw,GoGrpwUmaGhWmEGhTY300g,5.0
lNVFtzdkJJs9n39T-7uKeg,_05-zoPx385EfPGulRkeng,4.0
dGti6jIWOb3wYChXNKx9HQ,aqNd1SaHTNGATIOy24sYxQ,5.0
TyeFQxZlWXPyk9Ibq6dEEA,QdzRS1s0tSltIokm2xV-kA,5.0
eZejLdDnw5kgDfiwduaENQ,5I0yJ_X7uyPmoJWzKRYDuA,5.0
_0EkkYJCaHyrUbFCEe4XIA,7b7OOWYTm6bAzbFEWbV5Cg,5.0
2vue6eZQ_P2zbJXWDVW21Q,5aIfAZCVQQ2b39eNytPHgw,5.0
t3aZssTG8CouFsrnkKjwDA,syR56VDiJybRIPd4smA0dw,3.0
sa4mcYLJqQQ7y1yBRyWkdQ,8I2CBbVJnWS8w8OfkexE8g,4.0
Hlmy8cbieigjct3P0UdaRQ,J1uidHIL7nE_noUuvFXj0A,4.0
CQJqCe_6UJP7hA81B_dszw,KRxWLPfBVESFZgmLMiePpA,4.0
9Ee-UYpkDvIG90Gl_MZrSw,vQ8ILvp5FKSEoagIo96jDw,3.0
1qIdlU52BnQE6RbRGkOq1w,NTduNrzztKAcZtg9wEET9w,4.0
rXf3zprcgO-WDFqI7wbGdg,Goxa2_7dOZo6z8SqSy-F1w,3.0
0-CvJ4kWY7QhhC0GmPaXEQ,a94iMfnbvoantcFSFesMYA,2.0
pYWEZb13FeLSNK3Mc_0egA,kjmlxlxN9zAgiBh46jFYPA,5.0
PzDJu_TiH1Z8vy_qTlYErw,l8p7Jzii0wEfxjYdfcuQ9g,2.0
1X9Z1pfIM4xzNxOM45x7mA,ZRDVnQ-HsyYmuccAEM-sRQ,4.0
jpay16gPSV6rAIfmOkUs-A,VFvCFOYtyK9ae4Skxvf3vA,5.0
zilChckXZdI8hG5BEU4dsw,gr8vTH6FhwQ1AO06W4t59g,4.0
ruE9wCgJyHbOaY0GhPO8tQ,mcCLckXtGlbvjZhdvnWqng,3.0
T1uLCD6iuQbEFT23rxU1Dg,5jl8H2jqtErIHgOCyFRKxA,2.0
YrD5EO3vByFiWn45fTUVwQ,vKHj8egEtB0WqYy7RNZrqw,2.0
XxTnw365by4TZtJSBfxGrg,FEFF1TpkB-D4QSnnLzRAMQ,4.0
xHlEN-5JfbTIqPIz9MqL7Q,0Z3I4k4PmcPnvgtFFGcPMg,5.0
BPS2WBjXODC2yuflsK-qbQ,oVURt5fQeHQrJaCtRkOwKw,1.0
X0d4S85mFjAXTFc-DtmuTA,EHBDrF-AIIyA_6fV4aNFpg,3.0
5bJpDx4c7x9fYzdltOhfbw,4cBkeb-JRtUvHowlSzQaug,4.0
ihOe8RNW0HxnoBFaOyDoVQ,Co5fyfHUzACP9lOTWEArjA,5.0
sPEVKLkbc22T1D7ObqNmpg,WltWo_4WwQ38KBwFQsopkg,1.0
Lx1eMJ8teTH7mG05yEcY7A,tN5tGj5mSYhr0Fk1zY2z_w,4.0
VJV8fnutg1VKsg_Vbhj2rQ,bxy3khT-2R66tcdKjFa2pw,5.0
WJuvgxJyon4kdLcbwhtaJg,gvKZaN8RQ4rnuoAGadlNsg,3.0
eUuwauq8CGd72WsehCPUkQ,x9-gLmLa4WCXnNJNxamepA,4.0
BG100etB0hlpkqoNCPSfhw,5HNNAyjOEmP3vAKVhhIGgw,5.0
zBpkfGkEcPNSV4WLtV2Kww,7b7OOWYTm6bAzbFEWbV5Cg,5.0
sFX96Ntg4csILTgi7aNNAQ,9hfAQDYCqFP_BXAF5E4PYA,4.0
pbs2ttOWvzLgs4Eb4EiRJg,xyhdMsjlGJdRpn-TvNnj0A,1.0
eNFWxvso6FkM7TGIx2Kv5w,zfasUshwU5NhibqKVQ7FIw,4.0
2h-Ivb55NK-WZ4m-Kdf7Lg,0P_FzaEGdUwtMBgXCrQ6Pg,4.0
UrJGUbd6VKAd7JwImIfJhQ,Zxq-zv9uhb6IsWzUNBKKzg,5.0
FAOfw-dfGrTYstL9avuxkg,meznC0oLcwFAeD_3AIyLRw,3.0
NZTAMUsS5uGdSv4xbYu2zQ,U9lrX8Nviajz-74dF6zL7g,1.0
IVPg8bS-KnkMPZ_GGLD46g,yUcB0e9Bu8NwOfDhE4GBWg,1.0
PjuDtqog3Q67aSq5x8vw4g,EwUahd4SYKdPH1p1Cpe5fg,4.0
d3KOnAaqa7W77VPW_aSEaQ,PksxwovRlFgOVTKf2ssItQ,5.0
ZRhGTwfWJPXpoMfhvbmDjg,H61GvE_VbTXtQbEgTPLchg,1.0
6pfqquSlvf7otxc18knN-Q,Ky12BdI2NePHGvkDhoeXFQ,5.0
GIOR1K2rIbqV3ZGGnYf0Zw,SHtFiXm6Z4874JplFsJVAw,5.0
tmTdocCgwZEdCKcFEpe7Zg,_QUh5vFHSuw8R_uiFZ7XKQ,2.0
z0-JEmBslOVb5I1HHww_Sg,U9lrX8Nviajz-74dF6zL7g,4.0
5HW2JAKhYXR3BLCqIJcguw,CvB_uHuU7v4MMDSxj9NQ2Q,3.0
wC4pr_GnH7ZmjbYtK-YyGQ,owsPscBGzgmWYIPohLau1g,5.0
3mtC4cXlLmUHw6x2e4zF6A,HSkjyp0MeTIiKLLpx_Ah9w,5.0
nEZHe86Sg6XQ-WCB0-EbEA,u0V8PEMTDSoD7Ub8jVKuwg,5.0
DsADECnl75XWgBEBZGTigA,B1A-uAKYTy9K4mUJ8RivOw,2.0
qhoDyf0vDNOAKn6dX2lCBA,TO54OXfj7o97Na9WDTPsZg,4.0
gpqGjIHlvUKDTttna4wcZQ,zDdVPw2wmUMtreIasT-YMA,1.0
Qbc6tM_fMSblISCZcN5mFQ,3cLBtLFiH8IRdlEy9S8RiQ,5.0
pvS53IXKFOwXutzaD385Pg,irdrKokOvuxP_atEjtzkQA,5.0
BySlPogIzeflmAP5sXdvZA,1b-SIUJttFwlFWTfpp0Xqg,5.0
Kazrjz2U-VuEQcX_5xSgQw,j_auWfMqHcOi6DiYg-RxLA,1.0
F12l4Ptj0KXW4k0D2ioSiQ,s4wDEpis7Ypbx-48r2Eb4g,4.0
kVqzcA5d9-kkWt2tv1xstQ,e1BgVPS0lJEmEsLnNAzBFQ,1.0
hTGaCVTz2zrT0qyjM1Zn0A,WCQ9YGdpS97t6wAoRAGhiA,5.0
pUgOQCWUyTCKAxb5zBtMdQ,i7UQlF1wJnQ7CZe4-BJ3FA,5.0
Jbm8A3bxaE80FRwWfj7vIA,ivR_bKFNBaEiHfPYDPkFSg,1.0
NLyH20PRyXej188tqE9hwg,5NuMKr1rIJYOnsgMNvu2dg,5.0
YSXzMidc4UXrNmghPcd4Lw,oseNPKndpybN2ZfvXzDyWQ,5.0
oIEBIX0BcbuxeSgTUnqQOA,XKunwTdvwooneHIbek7oIw,5.0
1ZWoiuSniauE7N8gsorU_Q,vecuat0jOia-CJveW3ngDw,3.0
encofxhj0CieAnEji_LevA,123xl1wYGqq1DMWIIJ8rjQ,4.0
gNjVQuHiGgTTWTIU8mOsFQ,JZOwGxrg_fg4tdyglqCIWg,4.0
cz918NoWzPnkPZbuzqej2A,jh07n3CFoc8gskZ8F-2g9w,4.0
5jDGECl8Oh5eXQlRodnfWw,ocGlGgaJxlK-4OFtY9DDgw,4.0
ks1i8uzltXeONuLvKmgsbg,GmY4I9KMZlm1B91vkApE5A,4.0
azz48ZxsJCgPfcm1CHOd-A,rbGjumv1jiCJ6FN3rPpciA,1.0
fkTKjgEtBAOM385qPPonLA,CFPq1Plq3OU6uNL5k3Ue0g,4.0
-agihb0a-Ni-OyWuk-4COQ,L-Stk9lkVfPSFQlrFukCwA,3.0
1ryJY8BT7Es_2gAB4-1TpQ,nXOuv5hypzqdys4IysCIPQ,3.0
5kFcxNT_ngVMu2fIEtFQNA,ci8aMUoCFvMrrPzKXp5URQ,4.0
YhJ0B0mL4gaPDOYFYiL5IQ,aqNd1SaHTNGATIOy24sYxQ,5.0
g6IuBypgHJKzkboNjMqXAA,VImbIWfxODVsiRHebSQePw,2.0
bkzE5cU0R0VP5aGopyeJDQ,eB6dCpRp4w2G_2Un7Jn3SQ,4.0
NT8Op0YSKM7Kb4NuQNghHw,4THc7ojs6ppNHKhLl74www,5.0
XrXtfWlTd7hLQ32iY9XOMA,VWuI68p6Ao_ENKaCGRazLA,2.0
rMfZxjmgjXeJsbAjDxQIfA,SXdWJj_22a1nrxVqi2WDnQ,5.0
klaLYtG5WJPp7O1wGgcCbQ,YjYWqc8zr6eSCD29DjvZ0w,5.0
r2Aa2TT_l6BAhEim0Tv7VA,d2QxzpGYjv-JNh3D0BU0zQ,5.0
nKzs1PX3atpq2R-PMdMdRw,9RgaghUHiruhwKKgxXbTFw,5.0
mlW9nhpjcKtXKQ0EcNPv4Q,Un6u2cECyV4nZb_HGZ-uTA,5.0
JFftqDoFQ-DVENRC7i8nPA,RhN94bc9LU5QOotuS1Q--A,5.0
vHL5775aBnEOs57yp98bAA,1iU41Mf9FGZACZZmdaemaw,3.0
t8InFkLxa9VaydRE9zjMgA,BFd5KnVmxkFH3WjbydJI3Q,3.0
jN0VR6ZBdyKUkUfaxbMYjA,FtelGZRPCdcXWKo_OVZMjg,1.0
GUDABy89b7fTYxejrcUfoQ,11_lsNdklk6eLuPDIeFEhA,3.0
x82tnw7pkPfnPlmvLCHuBw,I2DIg6ZRkA1PNCf5zWeAFw,3.0
52hLJyai6YxaHFyYNXDEiw,2ILe62hVJfiZEOcKxFYKDA,5.0
zoYgb93zCTIbpBDmD8_dLA,kkhdlv0-cPqzYwg8B4PIpQ,5.0
FVP--v9zak9hdMnul298pg,M6AsDsEvVeRDaoQw5BfmEA,3.0
8s9Hfz5O2Z90WCIdDhdmqw,7so7wMUeA7lFC1uB1fAOhw,4.0
C9I3Mh3zu8XTnUynrEwk5w,W4BJPLCjghJy3_wXjUtQLQ,5.0
UmSxpKWeLaTQG6OB6eq6lA,Goxa2_7dOZo6z8SqSy-F1w,5.0
9IQxI-0Ct9STFUT0j1D8Mw,O327lCUO1WSVWNo-Dxo5hQ,2.0
PxrhixfSRoIG0-d3g_pmdw,yltigKbh1ZLDuIidV3iNQA,3.0
VS6J87rUAGq9QqWjiuEVoA,-dNzrtdgR9v5kbqxw0ZKoA,4.0
bCHlD21L_6sQPtG0PhhrqQ,TQxHoUZNzVOoBnHm0aMkpA,1.0
8qWb_j_2qk7kWtM7tWuA0w,8xNY-EwTl6j1Wp4XcBZg8Q,5.0
hBVdXFtlS94g6T_q9oBuAA,apNQUS92Vhsu8s5QUqdRQA,1.0
qWtFiDZrzp6XdmDoM9P6Kw,yV-FUUGAuHao4_o-DUIIOQ,4.0
M9C_XEj8ILBZbsuDZMYczg,68jS0mAmWRImGca_2poKxA,4.0
pdXVyXQ8MLPdPenN8JSZ3A,TNs_pSg2ZBNxxRNk0r5Gcg,5.0
sJXV3D5JncIdfuw16bZrQA,sWOdpSyvSf5jFKO78yJFlQ,5.0
8Dwh7-ZA3_b8BvzKcAm2lg,fM44ZS_KDUZHNK18f3dnsQ,2.0
su7kqYIYyBNk8uuuoM_u8w,68p1rT55DCCaB5rIi7Jwng,2.0
PQOHkTVWUoAxAkiUa3SRMg,aqNd1SaHTNGATIOy24sYxQ,4.0
5IUVP_WTy52kMCkdVACoww,VXRRW5xzNYM19oDw88M2vg,2.0
WGJgZfdYFbKM1473gP_mqQ,uttQ5o-_9DjC-PGIl8VPhw,5.0
qgAFbPdasfNmg5Y1JdMavA,4cBkeb-JRtUvHowlSzQaug,4.0
RWJplFFWD1Clye6q51Xstw,1eLvYJrKnnudxIXi3Fhscw,4.0
YVUxUIae-d7qBwsdlbRI0Q,hW7QDdt1L34DZksDF6kUWg,5.0
2VfhkPSOJ-Uo_-HaGU_b5Q,CFPq1Plq3OU6uNL5k3Ue0g,1.0
URQAavAsHrFQap9zMUjL_g,RBIo8Nn1J1GPSEO9dBV90g,5.0
wQ4FKcEI6bdNS4TbnGDoWQ,kapw9tVAaq6pJJp_UP6t5Q,4.0
z4tC0YgxDawOe9i82GQivw,7rn7i2hdfiGX1lWobZJXBQ,5.0
lTBFhQSVk3pSMR2BewHKyw,Ht1Wm4W4HQDnqrRsHWcAgg,4.0
EAyj0cg0oa5ENeYR41IZvg,5aIfAZCVQQ2b39eNytPHgw,5.0
idgYSMsOkvk_HbHYyF_low,W60O4ast9uAq03n7nzcHSw,1.0
ND39FuKT8uH5hPfDWRbKNA,EwUahd4SYKdPH1p1Cpe5fg,2.0
CFWm9tEgopaW7e_iXCtEeg,96RSYhKtJXU70XmKuhtHeQ,1.0
kBMjkqW2JodJgRbSONfPVA,6uc5h32bXZ7dQQ5xOeurnA,5.0
aqRMd6Z2u_TEzkn7sOynSg,_DmN7Nt9WzNLRm_dZYwlRw,4.0
rvgmwwEONsg4UDXdznCtrA,o_uwLo0TMjls2_3fcHE3sw,5.0
DHTAcCJ1YXQVOE0F8c2_dA,SGCyt7yM6ge2Ejz4WjC-aQ,4.0
xBvaQwMU9Gsh3SYBa6CTWQ,lwduUy2dSp6fo8v3Spx63A,4.0
3JHY8kD9WnDyh602N7fN_A,CFPq1Plq3OU6uNL5k3Ue0g,3.0
NGUsKtB2h7zipiB5-vKNaA,48-tBsPQlSw5VD0IX6CxSg,5.0
YCrfCydFeiiMTLmohJCrDA,MjpH-uP90jTUp_KqAOiBJg,1.0
K3sH3K-KIMtcwN5Lvwpbpg,UjQuGLmNyRPT6q8h7Sx-Pw,5.0
8FhcpMaMt6gM1FODHOF7GQ,GsU_4_WlDa6dXTPJTybDVA,5.0
0aUf6qWxWlXbADFy_mGW8A,0WqROvvlHjvpeHIP0fg9EQ,5.0
sItv25TobWPHR_-dNosZQg,uDKMdG3RZlO69NMGVuOjfQ,5.0
51OWyK5U6LrMxdYEeKBeJg,DMqzf-NXhsIWmoXSV7GS2Q,5.0
7R3XedXWyTAwD3-uMe108g,HZ3faNlJpXJ86--ggnCCag,2.0
Zxqde8XHg_KjmydMPbvCSw,_mJEEcIYYhM3bE5ubIqe9Q,4.0
WTUF8lnOWGaR_Mnt0kXeyQ,fimRsCF6g_NHDcET8NDh0g,5.0
JCTIUBZ0TnMnxOjuv8JAeQ,ER5I4Ss3fCbsNzDln0QguQ,3.0
j0MYfBm8ZiI2t5fHSNFcRg,YOzva5nTtkQhyPrHErGn7Q,4.0
kYUSFARtLl4_6CKbseNPng,y_h3nGWoAEIQwyBF_hnolw,4.0
GedCx8BlzERW51Cj8ve0nQ,rgGJMwcrNTuCcY493q_YuA,1.0
7J7x9rZsECk6IrGxlqUIJg,fIA6vAsSGHxHDU8k0djIrg,1.0
nYBcNxo8h0rak_BjRq4g1Q,UxHdOAW-7pjH0NWdoUcf3g,5.0
1c5V3xttmHJaRhOMD41-GQ,ed_WwhtTj-dw1dYu2cDZKQ,5.0
LEth-V2uz3o9Gaf9AFs4GA,c319_3VSm9DyYwhkLXrunA,1.0
5011HG0MRVY4gKWYevESDQ,HSpFgxTcf9lihq1R-pcytQ,5.0
FdO__PAPdW5c48R3OYBkRA,ex7nYhK8oB2owQ2jPNjM2w,4.0
chdoZokNcW6XWpTL8O20dw,eZE0FdYB9rUvbuPS4fNyYA,4.0
dEQEpK6tBqLSrF_6zTqc4Q,oLPwkVXfHk0srRyKh-dK-Q,5.0
xDOxCH33to-a1M0vhyNBaA,BxSDkKocCu3j5f21Cr1HNw,4.0
xR7cJm9_lveSr_LLKp9V6w,S9NvWyHUPsuYK7ObMV43pA,5.0
mK0OG-2w1ZbFaPXOOVcIkA,XymxusqpIsZFmN_QNQW_fw,5.0
-Y4L1A2Gth6pnxN9dEkzFg,or-Kyw7kmNin1pWbu2RLJw,3.0
wahUL1G7yX2wrkjbqcDtgQ,AvXqLbcGCxdIEF_qZTY0Kw,4.0
uA7o85UJS8OtqJE-68uZnQ,vgzL9Gq2XiJ5jZ-AwVDdOA,4.0
siwZwlDie62E51oC87OJcA,Gu9VpNAUExw3nD7jtT1drg,3.0
4mjZ9PSZdp6UVPxHscdIrQ,VQn3GpNbGVqcb2ylb32_5g,5.0
hn_8MuyNtJ4hRJWHGnQhbQ,Ln-8CbKGZGmF-GCqMoMcpA,3.0
TublFVA1AGvZzlM9v1Bv2A,5HMXgD_gui5n0Tc_hadesg,4.0
jzw9i1jANmtd4HREWAMBSw,BV_WDHq9SLi6enVuH3kgbQ,5.0
ErPBxlsRV3Yfvn9J2cgrvQ,m9lY7-_STgR1zunqOY9G8g,4.0
9l1fYeU1EgCt5A_M-3WODw,iHmBoyZEWsJfryywZmrB8A,5.0
bCRLGM3zVnC887s4SSggpQ,8e-xCj4xWGoYknADpovxVQ,4.0
sQSFQKyIHbpbZJ6IFA8law,QhvfVB6C4obaUMSgyZ5CaA,5.0
fi3Ds8itxmLZs3V_T_FZKw,ZhogP3o3lqoSZm7BZSZ4hA,5.0
l7WI8ig4SaOrK_iWcrkF_Q,gVZ6ebhGwHaXbyd0hFkyUg,2.0
P_j_CqvTMd6x1tTJ2iikvA,fBMPl5g__DfRX-OHmm0lLg,5.0
As3CtS0HJ7IUBipw_RiJCw,5fAhoG03Qy99lI0v7jGFYg,5.0
gYs2Ym8Ot0XAm1HERvuRXw,bP6goJODwRnM3AVy45Kn9w,2.0
bpU5DVhgNWNeJ6LcR1wrcw,HDETZyK82mB99xXQl2hsWw,2.0
DMVmJrzwnzBfctYszxXJnw,sCeUEBoPePy5KTf6iTAGqA,1.0
khit3DjeIa5KfdoUzydXKg,pJKr5DkCkl0JkWcVErapvw,5.0
lTTrP1OZsU08RmSqQCT1QQ,xyhdMsjlGJdRpn-TvNnj0A,4.0
aH9lAOr-Yem0oVXj1RFH2A,m_a0-8_wR1ypvZzDGeSIgA,2.0
tCptkpTg3gNZH0uJ1Mf3Pw,8nOr4wla6ZT59y46IvlCcA,1.0
I5Gz8B5z0i9CMjYag3vZUg,fM44ZS_KDUZHNK18f3dnsQ,2.0
KIMx60700XmsTg52f6ExwQ,tYXW83I613qp9BfsoGHImw,1.0
jedxRujEYS-pm11mSUoTtA,lOrIttJhPbvIrZsO4rxyzQ,4.0
c2VHFJBdzff_vrE4dt0krw,YWycHIuNBmwGmiOBfmMnWQ,5.0
pXRgmsXJtVhPQUH2YfLYtg,N3dtPDxACvpKbDbv5kFEWQ,5.0
LU447L7Pbm3ytGeOwz_IsA,WeJhxB1Bi4J_KkXqlWEVgw,5.0
N0yzgAAgyFv1V-txhxYFaQ,FmryxQP9gJR-0VIr9yFgsQ,2.0
UAuo8Z7WkKR9K5G3aCCuQg,fDagm540ieAAh5G9LA27Yg,5.0
ijPVVyEDtQ1CSY2UW7aF2w,FtcNFpPF0PU2vuNnSoYYdw,5.0
B8UuetlzdstYYi_ITnAmtQ,1mo7cvcD21HeiuD-f5UX5A,5.0
gu9Sn-BHD9Wv4IiNINHVZw,Rhx-DjGT1EHcTS9PCSlcUg,5.0
R7mAJTCLlC7ZX9v6MSPCfA,hF9CoKtvMTeLbET8rvYblA,5.0
6hNnRbS2d6x87wASpug8sA,o3EOOa-Rt--zHmC9RxqiPw,5.0
P_C1qKcAHVzhfebMAAlBaQ,5T0vKfIJWP1xTnxA7fJ17w,5.0
uAL9HaTJHKJVLOaTullgpA,EFglusaGVQpDqn_bCQVwLQ,4.0
Ir8nU0XOXacoDuBOUxid3w,QAQyK15EvzNl1oIMLQ_J4A,1.0
WEqgAmrbwLIOugIsBHZT3Q,pSRUytxqGMT6NOZa7FoE6w,5.0
Or-r7GGE2W2wVHCXe-RHPg,jREzLrIEkc4jQKLfYMJ0gg,5.0
fQjKnzczRquQcGIT2q3mOQ,NKVvm_HCtOFO6vsUxFYYww,1.0
-WOYs7OOU3xqdQXJRz9_cg,_WNv5lBB95rOOWG_IlqkRg,5.0
4HP0ze0AA5xv0ZFtdP8GvQ,lQ6WhxWsU5Q1sdQ_e5pGFQ,1.0
pz8bdUuDk50ddlpk_hJEdg,uhXUJUYf2oFbH3DBnCgzrQ,3.0
PABCFFl5pxqXoljklLzs_g,gzjBbye7drqq-qGAyQo46w,5.0
DkvDaXF34poNQvm2sWu2EA,fuJcmSTAdmmhkPV2bMPAUg,5.0
ovro_dGlCNHYh6kCO6UUnw,PglUKU53wCleQSwsxAI5TA,5.0
q0UZnb1i90xQ2lvvAgrnJg,ET3yyVqJ9_k2U8p66Fj1LQ,2.0
gH7Q_UG-mdcfeholKxR2sQ,Fxdy2WZ6LAu_C5SPJpqApw,5.0
qdJaweXDLWEzyCP3rOaSZw,-oCYfB-JL3Yc_RECg4B1Qw,3.0
FuTFcICinPLWyQDSUefUhA,RKYJVJ2VxG_4Xhu7qtP-mg,4.0
oAbQcwVCv7EHUn7DmwtxTQ,GHW8yU03OLKVppxnM-GYQw,2.0
kSyjJvPb3BOLruB2AYqgbQ,-A2KzV0CzAx30XzMjrTubw,4.0
PH5p8BAzPmnuspJ1LkzqFg,-ZV_uM2rnEnwUPueDUpiBw,5.0
VDHTU6CfDZAAFnt8toYlVw,lUutRoZOtqOgrBuCLdpD-A,1.0
Rxup0frSzHG-gAsnJw97Rg,i9BDFBYcl_PGqrLbQUdMvg,5.0
m23DOjUcJT5eTOe5UTROSA,dmDLdBL2cdmIL7M7BqRxig,5.0
FaKEis59VTJkkn2UoZK84g,2ySLaqmB0TWycK8B6LjFIA,2.0
OJkmmmIxAMpI4LRsMvP2pw,vX-vi_g0s7c_Ytl3dqQtbA,5.0
Q8oxYc1k-2LDSQoT3_VTzQ,TviErKxlxzJHRLfg12eHQQ,4.0
ZfP1RXH9EcI3HvDtDkw7-Q,NrnKYJlX-cHze7agJCfB8A,4.0
n2qgiAFptOKOvNcvWWTVbg,qrWMPHZ3OtpoX8SZJyluYA,3.0
guBMBz4uVsqo8uoJNzDTpg,XUpQRk8lt_xjamOUgtnung,4.0
6L9Jo1dOhX4IwXdiASzujQ,owsPscBGzgmWYIPohLau1g,4.0
4bI4Iy6UCt9pWgOtaewbIw,qVPae3NJpWDCu0sEWY82zA,2.0
iQPkJee1iMoATbvSg7EuFA,kfv8y0dyHwWC_xXUGTBBTQ,5.0
y4bWmaLFZM95kpn5gWieMg,8wZd7b0cbjDXeon0yd_ZIg,5.0
Vezz3QFUWlG6WBf4xA8fKw,VqlbLm9l_1xP_ntXss_K5w,5.0
Hdj66ZpXFkICqrkeEOdWjQ,-oCYfB-JL3Yc_RECg4B1Qw,4.0
eDABZNjLJlhXFkV4-OTKAQ,LP4-Yt-KI0yGFIOotKZWaQ,1.0
XDmDi7B0LeQ4fFlty4_wYA,iCpyXPsePXB_UqT4_hVqBg,5.0
Tc8mdlzzb70iqule0YQNHw,eCLuYcTuQpDPFOezhlxX8g,5.0
fZMuINrD86GcnSt4aBaoOA,lbSoNhxupDykp8aoVjSfgA,1.0
M6hh25xrVd2zqZUKgzSA2A,XKunwTdvwooneHIbek7oIw,5.0
lrMmvkfLbx2YZkiJwNs4ow,5eq56X-e9YbAKmHgUOyXSg,4.0
_iOqsRpRKebS_MYCicGjFA,TLka3vszLhYp2OZtRD6_8g,1.0
g2T0yeEoHY6vFDxTHvmrKQ,CzplV6UpIdABR5sRq8hjog,4.0
BggsHVFHKSCd-bI14WRhTQ,t5nVOUdnY8IZS6eQEfOI_w,2.0
rk4aEUwg2w8UD2Gsln1OYA,EaZlyWhT0MawKf6DOyh2HA,3.0
9O_NvMwlvTC1dy_X4xdEFQ,mGVVbBW0e6NVyNxHRstz_w,4.0
LEmFOwsHE_vWMlXRzjPiFQ,qh9GPo8OJa4kxJyZEQkWIQ,5.0
oD5F4Zc-GD4WcMAQ6AbLkQ,vecuat0jOia-CJveW3ngDw,5.0
YvwQmyMu3a4jrdkZ5qDpUQ,i03bXqvXUmsuzcbQBAbeUQ,4.0
Z8MBbgyMvmnCjaDarNgePg,mm0jGMtDGUcPEXYpq1di_A,5.0
Ouz8aaMQOuGlXs4LShBQQQ,UQoW0fr1hdQIrU9oSSoZFA,3.0
f7KRS8nMBjjGIU4XXaCJnA,04bvjW8fRy4eBWe3I_mnsQ,1.0
99wrEj3Wijb-P-anxUYiDg,7bYE2n75faWu_OjzxD0l0w,2.0
LDcoLXN90fORbw4gMMEUFA,OS0kKNR7NQY1AZEw4XYCdg,2.0
52xf_AXvjmjKC7GheGviTQ,O327lCUO1WSVWNo-Dxo5hQ,1.0
3YHDPoqrl2NW1fb0tpwWkg,ecqjHw3jeEApa9eZ622hAA,5.0
pZPqM5Te6SCJ82tIUKVtHQ,4ZAdbpvbqIsVRoy4pxC6Qg,3.0
uRJ4GB7hOtRyPvZ-MSNHmQ,dyBqZmT2fYN5f7UA6QFmqg,5.0
UhJlztj_Bnv5LNCfuFNkFQ,l60qzn4pKhkK5dru3IiWJQ,4.0
O-eScXHfxxqGYFJvDhFo6A,H_RM2u1WWGU1HkKZrYq2Ow,5.0
